combined_hours,Date,Time,LD1_Warning,LD1_Fault,LD2_Warning,LD2_Fault,LD3_Warning,LD3_Fault,Filename
97.1188689379,07/25/2018,03:47:42 PM,Warnings=None. , Faults=master current to ground.,,,,,F3ES1807B20_MODULATION
97.1216667044,07/25/2018,03:47:52 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=master current to ground.,,,,,F3ES1807B20_MODULATION
97.1244644709,07/25/2018,03:48:02 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=master current to ground.,,,,,F3ES1807B20_MODULATION
2920.35624749,12/19/2018,07:46:00 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
2920.35904526,12/19/2018,07:46:10 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
2927.55210296,12/20/2018,02:54:39 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
3069.42684279,12/25/2018,11:47:40 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
3069.42964056,12/25/2018,11:47:50 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
3069.43243833,12/25/2018,11:47:59 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
3069.44083163,12/25/2018,11:48:28 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
3069.44922493,12/25/2018,11:48:59 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
3094.84455156,12/27/2018,01:02:01 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
3094.85294486,12/27/2018,01:02:31 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
3094.86973146,12/27/2018,01:03:32 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
3143.94535385,12/29/2018,01:47:15 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
3315.14908003,01/08/2019,09:43:51 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
3461.18689644,01/15/2019,05:51:57 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
3762.78892422,01/27/2019,05:19:07 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4043.72664855,02/21/2019,09:35:57 AM,Warnings=None. , Faults=master current to ground; slave current to ground.,,,,,F3ES1807B20_MODULATION
4043.72944631,02/21/2019,09:36:07 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=master current to ground; slave current to ground.,,,,,F3ES1807B20_MODULATION
4043.73224408,02/21/2019,09:36:17 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=master current to ground; slave current to ground.,,,,,F3ES1807B20_MODULATION
4043.73504185,02/21/2019,09:36:27 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=master current to ground; slave current to ground.,,,,,F3ES1807B20_MODULATION
4057.48046872,02/21/2019,11:27:33 PM,Warnings=None. , Faults=slave current to ground.,,,,,F3ES1807B20_MODULATION
4057.48326649,02/21/2019,11:27:43 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=slave current to ground.,,,,,F3ES1807B20_MODULATION
4057.48606425,02/21/2019,11:27:53 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=slave current to ground.,,,,,F3ES1807B20_MODULATION
4057.48886202,02/21/2019,11:28:03 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=slave current to ground.,,,,,F3ES1807B20_MODULATION
4057.49165979,02/21/2019,11:28:13 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=slave current to ground.,,,,,F3ES1807B20_MODULATION
4117.98216955,02/24/2019,11:39:32 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=master current to ground; slave current to ground.,,,,,F3ES1807B20_MODULATION
4117.98496731,02/24/2019,11:39:42 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=master current to ground; slave current to ground.,,,,,F3ES1807B20_MODULATION
4117.98776508,02/24/2019,11:39:52 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=master current to ground; slave current to ground.,,,,,F3ES1807B20_MODULATION
4194.11778964,02/27/2019,07:03:16 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4194.22690254,02/27/2019,07:09:46 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4194.36119533,02/27/2019,07:17:46 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4194.3639931,02/27/2019,07:17:56 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4194.3807797,02/27/2019,07:18:56 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4194.46471269,02/27/2019,07:23:56 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4194.46751046,02/27/2019,07:24:07 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4194.49548812,02/27/2019,07:25:46 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4194.50667919,02/27/2019,07:26:26 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4194.53185909,02/27/2019,07:27:56 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4194.59620772,02/27/2019,07:31:46 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4194.71371391,02/27/2019,07:38:46 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4194.75847818,02/27/2019,07:41:26 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4194.81443351,02/27/2019,07:44:44 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4194.88717544,02/27/2019,07:49:06 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4195.00188386,02/27/2019,07:56:06 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4195.02986153,02/27/2019,07:57:46 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4195.08022132,02/27/2019,08:00:47 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4195.24808732,02/27/2019,08:10:46 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4195.25648062,02/27/2019,08:11:15 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4195.26207615,02/27/2019,08:11:36 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4195.28445828,02/27/2019,08:12:56 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4195.37958234,02/27/2019,08:18:35 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4195.39636894,02/27/2019,08:19:36 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4195.5166729,02/27/2019,08:26:46 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4195.54465057,02/27/2019,08:28:26 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4195.55304387,02/27/2019,08:28:55 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4195.63697686,02/27/2019,08:33:55 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4196.02866417,02/27/2019,08:57:16 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4196.126586,02/27/2019,09:03:05 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4196.47910458,02/27/2019,09:24:05 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4196.7197125,02/27/2019,09:38:29 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4197.3380189,02/27/2019,10:15:36 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4197.34081667,02/27/2019,10:15:44 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4197.84161687,02/27/2019,10:45:36 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4197.9563253,02/27/2019,10:52:24 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4198.06264043,02/27/2019,10:58:46 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4198.30045058,02/27/2019,11:12:54 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4199.31324206,02/28/2019,12:13:16 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4199.52027678,02/28/2019,12:25:35 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4199.55944551,02/28/2019,12:27:55 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4199.58182764,02/28/2019,12:29:15 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4200.85481141,02/28/2019,01:45:16 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4200.87719354,02/28/2019,01:46:36 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4201.08143049,02/28/2019,01:58:46 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4202.09422197,02/28/2019,02:59:06 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4202.63419091,02/28/2019,03:31:16 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4202.69574177,02/28/2019,03:34:55 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4203.17136208,02/28/2019,04:03:24 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4203.26089061,02/28/2019,04:08:46 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4203.79526401,02/28/2019,04:40:37 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4204.71852696,02/28/2019,05:35:36 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4204.95913488,02/28/2019,05:49:55 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4205.89079113,02/28/2019,06:45:25 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4207.45474261,02/28/2019,08:19:56 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4207.95274505,02/28/2019,08:49:46 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4207.99471155,02/28/2019,08:52:16 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4208.01429591,02/28/2019,08:53:26 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4208.05066688,02/28/2019,08:55:37 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4208.06185794,02/28/2019,08:56:26 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4208.08703784,02/28/2019,08:57:56 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4208.08983561,02/28/2019,08:58:06 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4209.12500922,02/28/2019,09:59:46 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4209.28168414,02/28/2019,10:09:06 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4209.31525734,02/28/2019,10:11:07 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4209.77409105,02/28/2019,10:38:56 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4210.29447562,02/28/2019,11:09:57 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4210.45954384,02/28/2019,11:19:47 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4210.59383664,02/28/2019,11:27:46 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4210.76170263,02/28/2019,11:37:47 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4211.72133654,02/28/2019,12:34:57 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4212.96634264,02/28/2019,01:51:46 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4213.87281899,02/28/2019,02:47:07 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4213.93157208,02/28/2019,02:52:07 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4213.93996538,02/28/2019,02:53:10 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4213.94835868,02/28/2019,02:54:07 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4213.95115645,02/28/2019,02:54:28 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4213.95675198,02/28/2019,02:54:58 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4213.96234752,02/28/2019,02:55:37 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4213.96794305,02/28/2019,02:56:19 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4213.97633635,02/28/2019,02:57:07 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4213.99312295,02/28/2019,02:58:59 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4213.99592071,02/28/2019,02:59:18 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4214.00431401,02/28/2019,02:59:57 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4214.02389838,02/28/2019,03:01:16 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4214.02949391,02/28/2019,03:01:36 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4214.53868742,02/28/2019,03:32:16 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4215.26330894,02/28/2019,04:15:47 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4215.42278164,02/28/2019,04:26:17 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4215.43677047,02/28/2019,04:27:28 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4215.94316621,02/28/2019,04:57:46 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4218.98433841,02/28/2019,08:01:27 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4219.58865597,02/28/2019,08:37:37 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4219.92438795,02/28/2019,08:57:37 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4220.05308521,02/28/2019,09:05:17 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4221.64781212,02/28/2019,10:40:18 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4221.78210492,02/28/2019,10:48:16 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4223.40480949,03/01/2019,12:24:57 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4224.76452402,03/01/2019,01:46:08 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4224.91840118,03/01/2019,01:55:16 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4224.92399671,03/01/2019,01:55:38 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4225.41360585,03/01/2019,02:26:09 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4225.43319022,03/01/2019,02:28:14 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4225.46396565,03/01/2019,02:31:08 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4225.46676341,03/01/2019,02:31:19 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4225.48075225,03/01/2019,02:32:29 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4225.55349418,03/01/2019,02:36:57 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4225.94238372,03/01/2019,03:00:07 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4226.10465418,03/01/2019,03:09:48 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4226.45997053,03/01/2019,03:30:58 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4226.82927571,03/01/2019,03:53:28 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4227.33007591,03/01/2019,04:23:28 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4227.83647165,03/01/2019,04:53:38 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4228.53311551,03/01/2019,05:35:08 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4229.59626679,03/01/2019,06:38:28 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4230.02432506,03/01/2019,07:03:58 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4230.03271836,03/01/2019,07:04:28 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4232.30730254,03/01/2019,09:20:29 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4232.96477767,03/01/2019,10:00:13 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4232.97596873,03/01/2019,10:01:20 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4233.09627269,03/01/2019,10:11:11 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4233.10186823,03/01/2019,10:11:39 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4233.18859899,03/01/2019,10:16:57 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4233.38444264,03/01/2019,10:28:48 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4233.60266843,03/01/2019,10:41:48 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4233.68380366,03/01/2019,10:46:36 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4233.71457909,03/01/2019,10:48:27 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4233.86006295,03/01/2019,10:57:08 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4236.61586297,03/01/2019,01:41:29 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4236.62705403,03/01/2019,01:42:09 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4236.68860489,03/01/2019,01:45:49 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4236.69420043,03/01/2019,01:46:10 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4236.69699819,03/01/2019,01:46:20 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4236.90683068,03/01/2019,01:58:49 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4237.10826987,03/01/2019,02:10:48 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4238.87086277,03/01/2019,03:55:59 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4240.29212816,03/01/2019,05:20:49 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4241.62106726,03/01/2019,06:40:10 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4241.74137122,03/01/2019,06:47:30 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4241.75815781,03/01/2019,06:48:31 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4241.80851761,03/01/2019,06:51:39 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4242.34848655,03/01/2019,07:23:49 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4242.57510564,03/01/2019,07:37:19 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4243.2717495,03/01/2019,08:19:11 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4243.34169366,03/01/2019,08:24:17 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4243.34728919,03/01/2019,08:24:54 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4243.37526686,03/01/2019,08:26:51 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4243.38925569,03/01/2019,08:28:21 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4243.42842442,03/01/2019,08:31:40 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4243.43122219,03/01/2019,08:32:01 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4244.21459681,03/01/2019,09:19:51 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4244.33490077,03/01/2019,09:28:44 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4244.37127174,03/01/2019,09:31:41 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4244.37966504,03/01/2019,09:32:40 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4244.41883377,03/01/2019,09:35:10 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4244.42722707,03/01/2019,09:35:41 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4244.48038463,03/01/2019,09:39:02 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4244.4915757,03/01/2019,09:39:52 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4244.59789082,03/01/2019,09:48:31 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4244.63426179,03/01/2019,09:51:32 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4244.63705956,03/01/2019,09:51:51 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4244.65664392,03/01/2019,09:53:12 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4244.87766748,03/01/2019,10:06:40 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4244.96160047,03/01/2019,10:11:39 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4244.98118484,03/01/2019,10:12:49 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4245.28614139,03/01/2019,10:30:59 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4245.31132129,03/01/2019,10:32:29 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4245.39525428,03/01/2019,10:37:30 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4245.41204088,03/01/2019,10:38:30 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4245.57431134,03/01/2019,10:48:10 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4245.95200982,03/01/2019,11:12:03 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4245.97718972,03/01/2019,11:14:13 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4245.97998748,03/01/2019,11:14:31 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4245.99117855,03/01/2019,11:15:22 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4246.00516738,03/01/2019,11:16:38 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4246.02195398,03/01/2019,11:18:03 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4246.03594281,03/01/2019,11:19:23 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4246.03874058,03/01/2019,11:19:44 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4246.04153835,03/01/2019,11:20:03 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4246.07231378,03/01/2019,11:22:53 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4246.07511154,03/01/2019,11:23:11 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4246.07790931,03/01/2019,11:23:21 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4246.08630261,03/01/2019,11:23:51 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4246.29333733,03/01/2019,11:36:10 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4246.34929266,03/01/2019,11:39:40 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4246.40245023,03/01/2019,11:42:51 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4246.40524799,03/01/2019,11:43:01 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4246.43042789,03/01/2019,11:44:31 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4246.43322566,03/01/2019,11:44:41 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4246.44441672,03/01/2019,11:45:31 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4246.45001226,03/01/2019,11:45:52 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4246.49197875,03/01/2019,11:48:31 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4246.49757429,03/01/2019,11:48:50 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4246.50037205,03/01/2019,11:49:10 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4246.56472068,03/01/2019,11:53:01 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4246.56751845,03/01/2019,11:53:11 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4246.57031622,03/01/2019,11:53:20 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4246.59269835,03/01/2019,11:54:41 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4246.69062018,03/02/2019,12:00:30 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4246.82771073,03/02/2019,12:08:40 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4247.11308292,03/02/2019,12:26:00 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4247.21380251,03/02/2019,12:32:00 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4247.31452211,03/02/2019,12:38:00 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4247.4404216,03/02/2019,12:45:29 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4247.83490668,03/02/2019,01:09:21 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4248.16504313,03/02/2019,01:29:00 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4248.33011135,03/02/2019,01:38:50 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4248.36928008,03/02/2019,01:41:10 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4248.55673044,03/02/2019,01:52:30 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4248.56792151,03/02/2019,01:53:10 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
4248.7525741,03/02/2019,02:04:10 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4248.83370932,03/02/2019,02:09:00 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4249.02955298,03/02/2019,02:20:40 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4249.09669938,03/02/2019,02:24:40 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4249.14146364,03/02/2019,02:27:20 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
4249.77655664,03/02/2019,03:05:09 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
