combined_hours,Date,Time,LD1_Warning,LD1_Fault,LD2_Warning,LD2_Fault,LD3_Warning,LD3_Fault,Filename
89.2816096315,03/01/2018,11:53:27 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
90.2751852695,03/01/2018,12:53:37 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
90.6470141892,03/01/2018,01:16:17 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
90.8542630953,03/01/2018,01:28:47 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
90.9883653287,03/01/2018,01:37:17 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
91.018843109,03/01/2018,01:38:59 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
91.4942964818,03/01/2018,02:08:27 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
92.012418747,03/01/2018,02:39:07 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
92.1769987606,03/01/2018,02:49:17 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
92.3019576599,03/01/2018,02:57:17 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
92.3354832182,03/01/2018,02:59:07 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
92.4604421175,03/01/2018,03:07:07 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
92.6890254698,03/01/2018,03:20:47 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
92.7591243645,03/01/2018,03:25:47 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
92.9480866024,03/01/2018,03:37:17 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
93.0517110555,03/01/2018,03:42:57 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
93.1766699547,03/01/2018,03:50:57 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
93.5820244328,03/01/2018,04:15:27 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
93.600311101,03/01/2018,04:16:27 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
94.0056655791,03/01/2018,04:40:57 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
94.200723373,03/01/2018,04:52:49 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
94.2098667071,03/01/2018,04:53:17 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
94.7584667527,03/01/2018,05:26:47 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
94.7858967549,03/01/2018,05:29:27 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
94.9321901004,03/01/2018,05:37:27 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
95.1973467891,03/01/2018,05:54:17 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
95.2064901232,03/01/2018,05:54:49 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
95.6057490452,03/01/2018,06:18:57 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
95.8129979513,03/01/2018,06:31:27 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
95.9775779649,03/01/2018,06:41:39 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
96.581038015,03/01/2018,07:18:07 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
96.7059969143,03/01/2018,07:26:07 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
97.2667880719,03/01/2018,08:00:17 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
97.5045147583,03/01/2018,08:14:27 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
97.5837569871,03/01/2018,08:19:57 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
97.8824392341,03/01/2018,08:38:37 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
